Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips
2020-09-14,757.2,11.0,17.5,14.3,6.5,3.7,0.0,1.0,0.0,1.0,0.0,0.0,17.9011583011583,18.775289575289577,18.33822393822394,3003084.67,1521085.0,0.0,1295
2020-09-15,754.2,15.4,21.9,18.7,6.499999999999998,0.0,0.7,1.8,0.0,1.8,0.0,4.0,22.91188405797101,23.427246376811595,23.169565217391302,4274719.67,1754165.0,0.0,1725
2020-09-16,750.2,14.4,19.9,17.2,5.499999999999998,0.8,0.0,0.0,0.0,0.0,0.0,0.0,21.420666013712047,22.04505386875612,21.732859941234082,5164429.0,2274197.0,0.0,2042
2020-09-17,747.2,15.3,19.8,17.6,4.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,21.15291750503018,21.86016096579477,21.506539235412475,8433001.33,2506976.0,0.0,1988
2020-09-18,743.2,14.5,18.6,16.6,4.100000000000001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,20.09579180509413,20.80454042081949,20.450166112956808,4415707.33,3382568.0,0.0,1806
2020-09-19,739.2,13.8,18.1,16.0,4.300000000000001,2.0,0.0,2.8,0.0,2.8,0.0,0.0,18.8226249313564,19.444810543657333,19.133717737506867,4916438.0,2426036.0,0.0,1821
2020-09-20,736.2,12.2,21.1,16.7,8.900000000000002,1.3,0.0,0.0,0.0,0.0,0.0,0.0,21.964117898334045,22.18838103374626,22.076249466040153,7155189.0,3145976.0,0.0,2341
2020-09-21,732.2,11.3,21.2,16.3,9.899999999999999,1.7,0.0,0.0,0.0,0.0,0.0,0.0,20.71120900636319,21.229564366128244,20.970386686245718,5306270.33,2859615.0,0.0,2043
2020-09-22,729.2,12.3,20.6,16.5,8.3,1.5,0.0,0.8,0.0,0.8,0.0,0.0,21.590850790936297,22.073108165882857,21.83197947840958,6150817.67,2383958.0,0.0,2339
2020-09-23,725.2,13.8,18.0,15.9,4.199999999999999,2.1,0.0,29.6,0.0,29.6,0.0,19.0,16.89126559714795,17.889483065953655,17.390374331550802,1192468.0,790521.0,0.0,561
2020-09-24,721.2,13.1,18.6,15.9,5.500000000000002,2.1,0.0,12.8,0.0,12.8,0.0,10.0,18.16070068545316,18.9002284843869,18.530464584920033,3231543.66,1362569.0,0.0,1313
2020-09-25,718.1833333333333,13.2,18.7,16.0,5.5,2.0,0.0,7.8,0.0,7.8,0.0,23.0,19.485698866702645,19.7425796006476,19.61413923367512,5006289.33,2831366.0,0.0,1853
2020-09-26,714.1833333333333,10.0,15.3,12.7,5.300000000000001,5.3,0.0,2.6,0.0,2.6,0.0,1.0,16.002130681818183,16.699573863636363,16.350852272727273,3465496.0,1348393.0,0.0,1408
2020-09-27,710.1833333333333,9.2,16.8,13.0,7.600000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.986614612381484,19.36084774121584,19.17373117679866,5195471.0,2317760.0,0.0,1793
2020-09-28,707.1833333333333,9.6,17.1,13.4,7.500000000000002,4.6,0.0,0.0,0.0,0.0,0.0,0.0,19.25106584557082,19.727143533870205,19.489104689720513,5695761.66,2274525.0,0.0,2111
2020-09-29,703.1833333333333,8.6,18.8,13.7,10.200000000000001,4.3,0.0,0.0,0.0,0.0,0.0,0.0,21.05412991178829,21.323576583801124,21.188853247794707,6758109.33,2940820.0,0.0,2494
2020-09-30,700.1833333333333,10.6,20.4,15.5,9.799999999999999,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.125753660637383,21.42032730404824,21.27304048234281,6036596.99,2505950.0,0.0,2322
2020-10-01,696.1833333333333,11.1,18.6,14.9,7.500000000000002,3.1,0.0,0.0,0.0,0.0,0.0,0.0,19.616917841516774,20.19786096256685,19.90738940204181,5285749.66,5402693.0,0.0,2057
2020-10-02,692.1833333333333,8.8,19.6,14.2,10.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,20.73631187034604,20.99605781865965,20.866184844502847,6216494.0,5863213.0,0.0,2283
2020-10-03,689.1833333333333,9.7,18.5,14.1,8.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,20.89853788214444,20.915817456801065,20.907177669472752,7017804.0,3298261.0,0.0,2257
2020-10-04,685.1833333333333,12.6,15.4,14.0,2.8000000000000007,4.0,0.0,0.2,0.0,0.2,0.0,0.0,16.873015873015873,17.59018759018759,17.23160173160173,3848707.33,1727368.0,0.0,1386
2020-10-05,682.1833333333333,8.9,17.5,13.2,8.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,17.88,18.505454545454544,18.19272727272727,4911940.01,3925384.0,0.0,1925
2020-10-06,678.1833333333333,9.8,15.9,12.9,6.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,18.13166287015945,18.73211845102505,18.43189066059225,5796397.33,2314239.0,0.0,2195
2020-10-07,674.1833333333333,8.9,15.7,12.3,6.799999999999999,5.7,0.0,0.0,0.0,0.0,0.0,0.0,18.29319606087735,18.799015219337512,18.54610564010743,5963163.67,2399376.0,0.0,2234
2020-10-08,671.1833333333333,13.0,18.2,15.6,5.199999999999999,2.4,0.0,0.0,0.0,0.0,0.0,0.0,18.47222222222222,19.15123456790124,18.81172839506173,5061891.66,2325113.0,0.0,1944
2020-10-09,667.1833333333333,13.4,14.8,14.1,1.4000000000000004,3.9,0.0,15.7,0.0,15.7,0.0,10.0,15.646433990895297,16.581183611532627,16.113808801213963,1468360.0,538363.0,0.0,659
2020-10-10,664.1833333333333,11.5,15.6,13.6,4.1,4.4,0.0,12.0,0.0,12.0,0.0,14.0,16.842988630211153,17.20898754737412,17.025988088792637,5160585.66,2433261.0,0.0,1847
2020-10-11,660.1833333333333,6.6,12.2,9.4,5.6,8.6,0.0,14.4,0.0,14.4,0.0,10.0,11.773218142548597,12.764578833693305,12.26889848812095,1144253.0,451217.0,0.0,463
2020-10-12,657.1666666666666,8.9,13.6,11.3,4.699999999999999,6.7,0.0,0.0,0.0,0.0,0.0,30.0,14.629356568364612,15.07372654155496,14.851541554959786,4770167.0,2115186.0,0.0,1492
2020-10-13,653.1666666666666,7.7,16.3,12.0,8.600000000000001,6.0,0.0,13.9,0.0,13.9,0.0,34.0,14.767228177641654,15.641653905053598,15.204441041347625,3217780.67,1297482.0,0.0,1306
2020-10-14,649.1666666666666,7.1,13.9,10.5,6.800000000000001,7.5,0.0,0.0,0.0,0.0,0.0,8.0,14.797326203208556,15.496256684491978,15.146791443850267,4657049.33,1852967.0,0.0,1870
2020-10-15,646.1666666666666,4.8,12.3,8.6,7.500000000000001,9.4,0.0,0.3,0.0,0.3,0.0,1.0,13.440147329650092,14.386126457949665,13.913136893799878,4222623.33,2650787.0,0.0,1629
2020-10-16,642.1666666666666,9.4,14.2,11.8,4.799999999999999,6.2,0.0,2.7,0.0,2.7,0.0,4.0,13.506825938566552,14.467576791808874,13.987201365187712,2989649.0,1581518.0,0.0,1172
2020-10-17,639.1666666666666,10.1,12.9,11.5,2.8000000000000007,6.5,0.0,0.5,0.0,0.5,0.0,14.0,14.790504451038576,15.189317507418398,14.989910979228487,5072689.01,2745882.0,0.0,1685
2020-10-18,635.1666666666666,8.4,11.9,10.2,3.5,7.8,0.0,10.8,0.0,10.8,0.0,0.0,13.201189296333004,14.085232903865212,13.643211100099109,2842493.33,1229989.0,0.0,1009
2020-10-19,632.1666666666666,10.2,12.8,11.5,2.6000000000000014,6.5,0.0,0.0,0.0,0.0,0.0,6.0,14.339856490541422,15.11545988258317,14.727658186562296,3922778.33,1526690.0,0.0,1533
2020-10-20,628.1666666666666,7.0,12.8,9.9,5.800000000000001,8.1,0.0,0.0,0.0,0.0,0.0,6.0,13.383777239709444,14.12227602905569,13.753026634382568,4401411.99,1988269.0,0.0,1652
2020-10-21,625.1666666666666,6.6,11.9,9.3,5.300000000000001,8.7,0.0,0.0,0.0,0.0,0.0,21.0,12.880459770114944,13.552298850574712,13.216379310344827,4711032.0,1834676.0,0.0,1740
2020-10-22,621.1666666666666,4.5,10.3,7.4,5.800000000000001,10.6,0.0,0.0,0.0,0.0,0.0,2.0,11.932153392330385,12.606489675516224,12.269321533923303,4477401.33,2451415.0,0.0,1695
2020-10-23,618.1666666666666,3.8,7.4,5.6,3.6000000000000005,12.4,0.0,12.8,0.0,12.8,0.0,8.0,7.438474870017331,8.435008665511265,7.936741767764298,1268565.0,679946.0,0.0,577
2020-10-24,615.1666666666666,0.6,9.8,5.2,9.200000000000001,12.8,0.0,0.0,0.0,0.0,0.0,2.0,10.899882903981265,11.27576112412178,11.087822014051522,5094322.0,2010253.0,0.0,1708
2020-10-25,611.1666666666666,-4.6,6.3,0.9,10.899999999999999,17.1,0.0,0.0,0.0,0.0,0.0,4.0,7.394366197183099,8.141725352112676,7.768045774647888,3121437.34,1292300.0,0.0,1136
2020-10-26,608.1666666666666,2.7,6.4,4.6,3.7,13.4,0.0,0.6,0.0,0.6,0.0,0.0,8.890895410082768,9.665161775771256,9.278028592927011,3357796.99,1280295.0,0.0,1329
2020-10-27,604.1666666666666,5.2,10.2,7.7,4.999999999999999,10.3,0.0,0.0,0.0,0.0,0.0,1.0,9.721324717285944,10.878029079159935,10.29967689822294,2952703.67,1164432.0,0.0,1238
2020-10-28,601.1666666666666,10.2,13.4,11.8,3.200000000000001,6.2,0.0,0.0,0.0,0.0,0.0,4.0,13.181079083518108,14.312638580931264,13.746858832224685,3275425.33,1340258.0,0.0,1353
2020-10-29,598.15,10.5,13.2,11.9,2.6999999999999993,6.1,0.0,0.0,0.0,0.0,0.0,1.0,14.093152866242038,14.97372611464968,14.533439490445858,2926431.34,1151967.0,0.0,1256
2020-10-30,594.15,7.2,12.8,10.0,5.6000000000000005,8.0,0.0,3.6,0.0,3.6,0.0,27.0,13.21880650994575,13.989150090415912,13.603978300180831,4176908.33,2224335.0,0.0,1659
2020-10-31,591.15,1.2,9.9,5.6,8.700000000000001,12.4,0.0,0.0,0.0,0.0,0.0,2.0,12.09889434889435,12.445945945945946,12.272420147420148,4688931.34,2365563.0,0.0,1628
2020-11-01,588.15,1.8,10.9,6.4,9.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,12.99417852522639,13.128719275549804,13.061448900388097,5029636.0,2622255.0,0.0,1546
2020-11-02,585.15,1.1,14.5,7.8,13.4,10.2,0.0,0.0,0.0,0.0,0.0,0.0,14.214285714285714,15.060544217687076,14.637414965986395,4032413.33,2267311.0,0.0,1470
2020-11-03,581.15,8.7,11.5,10.1,2.8000000000000007,7.9,0.0,34.6,0.0,34.6,0.0,2.0,12.123232323232322,13.185858585858586,12.654545454545454,1126963.0,448278.0,0.0,495
2020-11-04,578.15,11.4,15.5,13.5,4.1,4.5,0.0,7.2,0.0,7.2,0.0,10.0,15.638655462184872,16.70108043217287,16.169867947178872,1873463.0,927765.0,0.0,833
2020-11-05,575.15,4.8,15.3,10.1,10.5,7.9,0.0,0.0,0.0,0.0,0.0,17.0,12.354297693920335,13.345911949685537,12.850104821802937,3573345.0,1517441.0,0.0,1431
2020-11-06,572.15,4.3,9.0,6.7,4.7,11.3,0.0,0.0,0.0,0.0,0.0,24.0,10.307994757536042,11.206422018348624,10.757208387942333,3694600.0,1682565.0,0.0,1526
2020-11-07,569.15,4.1,8.7,6.4,4.6,11.6,0.0,0.0,0.0,0.0,0.0,14.0,9.9108049311095,10.55474981870921,10.232777374909354,4071688.33,1714629.0,0.0,1379
2020-11-08,566.15,-2.4,8.3,3.0,10.700000000000001,15.0,0.0,0.0,0.0,0.0,0.0,6.0,9.79184247538678,10.152601969057663,9.972222222222221,4193506.0,1969256.0,0.0,1422
2020-11-09,563.15,-1.7,4.4,1.4,6.1000000000000005,16.6,0.0,2.1,0.0,2.1,0.0,4.0,5.7708029197080295,6.903649635036496,6.337226277372263,1510985.0,563094.0,0.0,685
2020-11-10,560.15,1.2,5.8,3.5,4.6,14.5,0.0,3.7,0.0,3.7,0.0,0.0,6.623336745138178,7.676560900716479,7.149948822927328,2326144.0,1081387.0,0.0,977
2020-11-11,557.15,-0.6,4.9,2.2,5.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.671428571428572,7.622857142857143,7.147142857142857,2886964.0,1202744.0,0.0,1050
2020-11-12,554.15,3.2,6.0,4.6,2.8,13.4,0.0,22.8,0.0,22.8,0.0,11.0,6.679012345679013,7.91358024691358,7.296296296296296,1303058.67,553319.0,0.0,567
2020-11-13,551.15,4.4,8.4,6.4,4.0,11.6,0.0,31.7,0.0,31.7,0.0,28.0,9.184579439252335,10.087616822429906,9.63609813084112,2017979.0,827034.0,0.0,856
2020-11-14,548.15,2.3,8.1,5.2,5.8,12.8,0.0,5.6,0.0,5.6,0.0,14.0,8.436604189636164,9.300992282249172,8.868798235942668,2483620.0,1081513.0,0.0,907
2020-11-15,545.15,4.7,11.6,8.2,6.8999999999999995,9.8,0.0,1.3,0.0,1.3,0.0,30.0,11.639757820383451,12.262361251261352,11.951059535822402,2816393.0,1240627.0,0.0,991
2020-11-16,543.15,6.1,7.7,6.9,1.6000000000000005,11.1,0.0,20.5,0.0,20.5,0.0,0.0,8.602230483271375,9.851301115241636,9.226765799256505,1273003.33,418015.0,0.0,538
2020-11-17,540.15,4.8,14.5,9.7,9.7,8.3,0.0,4.5,0.0,4.5,0.0,34.0,11.95673076923077,13.008413461538462,12.482572115384617,1932435.0,677052.0,0.0,832
2020-11-18,537.1333333333333,6.2,9.1,7.7,2.8999999999999995,10.3,0.0,16.9,0.0,16.9,0.0,4.0,8.996316758747698,10.047882136279926,9.522099447513812,1226731.33,583230.0,0.0,543
2020-11-19,535.1333333333333,3.7,9.0,6.4,5.3,11.6,0.0,5.3,0.0,5.3,0.0,0.0,8.757177033492823,9.989234449760763,9.373205741626794,2066175.0,781512.0,0.0,836
2020-11-20,532.1333333333333,6.4,9.5,8.0,3.0999999999999996,10.0,0.0,2.8,0.0,2.8,0.0,8.0,9.505449591280652,10.542234332425068,10.02384196185286,1691541.0,589267.0,0.0,734
2020-11-21,530.1333333333333,1.9,9.1,5.5,7.199999999999999,12.5,0.0,0.0,0.0,0.0,0.0,0.0,9.926470588235292,10.713235294117649,10.319852941176471,3216299.0,1372846.0,0.0,1224
2020-11-22,527.1333333333333,1.5,7.5,4.5,6.0,13.5,0.0,2.5,0.0,2.5,0.0,0.0,8.353115727002967,9.234421364985163,8.793768545994066,1773856.33,666356.0,0.0,674
2020-11-23,525.1333333333333,5.4,7.1,6.3,1.6999999999999993,11.7,0.0,9.4,0.0,9.4,0.0,0.0,8.286445012787723,9.33375959079284,8.81010230179028,1666438.0,669458.0,0.0,782
2020-11-24,523.1333333333333,5.0,8.6,6.8,3.5999999999999996,11.2,0.0,9.5,0.0,9.5,0.0,23.0,8.507299270072993,9.677007299270072,9.092153284671532,1295870.67,427052.0,0.0,548
2020-11-25,520.1333333333333,4.3,8.1,6.2,3.8,11.8,0.0,1.2,0.0,1.2,0.0,0.0,8.75098814229249,9.807312252964428,9.279150197628459,2394083.34,1250804.0,0.0,1012
2020-11-26,518.1333333333333,4.0,8.2,6.1,4.199999999999999,11.9,0.0,2.4,0.0,2.4,0.0,4.0,7.969502407704655,9.258426966292134,8.613964686998395,1483412.0,639823.0,0.0,623
2020-11-27,516.1333333333333,7.2,10.1,8.7,2.8999999999999995,9.3,0.0,1.2,0.0,1.2,0.0,11.0,10.347457627118644,11.47351694915254,10.910487288135592,2288760.0,1073939.0,0.0,944
2020-11-28,514.1333333333333,2.3,8.5,5.4,6.2,12.6,0.0,0.0,0.0,0.0,0.0,2.0,9.881461675579322,10.611408199643494,10.246434937611408,3172628.0,1337067.0,0.0,1122
2020-11-29,512.1333333333333,-0.5,7.8,3.7,8.3,14.3,0.0,0.2,0.0,0.2,0.0,0.0,8.923777019340159,9.773606370875996,9.348691695108077,2234689.0,864040.0,0.0,879
2020-11-30,510.1333333333333,5.8,9.1,7.5,3.3,10.5,0.0,3.9,0.0,3.9,0.0,41.0,10.122153209109731,11.139751552795031,10.630952380952381,2301729.0,886273.0,0.0,966
2020-12-01,509.1333333333333,0.3,7.5,3.9,7.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,7.754646840148699,8.740706319702602,8.24767657992565,2711272.0,1268715.0,0.0,1076
2020-12-02,507.1333333333333,-1.2,7.3,3.1,8.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,7.734417344173441,8.739837398373984,8.237127371273713,2629697.0,1182695.0,0.0,1107
2020-12-03,505.1333333333333,-1.4,8.1,3.4,9.5,14.6,0.0,0.0,0.0,0.0,0.0,0.0,8.86144578313253,10.1214859437751,9.491465863453815,2286192.67,962935.0,0.0,996
2020-12-04,504.1333333333333,0.1,10.0,5.1,9.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,9.91174089068826,10.816194331983803,10.363967611336031,3208347.0,1815236.0,0.0,1235
2020-12-05,502.1333333333333,-1.6,12.3,5.4,13.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,11.133640552995391,11.939324116743473,11.536482334869433,3946718.33,2284367.0,0.0,1302
2020-12-06,501.1333333333333,2.7,10.6,6.7,7.8999999999999995,11.3,0.0,0.0,0.0,2.2,0.0,1.0,10.97951582867784,11.983240223463689,11.481378026070765,1339338.0,536216.0,0.0,537
2020-12-07,499.1333333333333,8.6,10.0,9.3,1.4000000000000004,8.7,0.0,0.0,0.0,10.8,0.0,6.0,10.325471698113208,11.466981132075473,10.89622641509434,885906.0,328377.0,0.0,424
2020-12-08,498.1333333333333,6.4,10.4,8.4,4.0,9.6,0.0,0.0,0.0,14.7,0.0,14.0,10.950095969289828,12.11324376199616,11.531669865642993,1102663.0,412559.0,0.0,521
2020-12-09,497.1333333333333,4.2,9.8,7.0,5.6000000000000005,11.0,0.0,0.3,0.0,0.3,0.0,0.0,9.75387797311272,10.626680455015512,10.190279214064116,2349113.0,1280302.0,0.0,967
2020-12-10,496.1333333333333,3.4,6.9,5.2,3.5000000000000004,12.8,0.0,0.0,0.0,0.0,0.0,0.0,8.277179236043095,9.387855044074437,8.832517140058766,2343044.0,1049127.0,0.0,1021
2020-12-11,495.1333333333333,1.7,6.3,4.0,4.6,14.0,0.0,9.2,0.0,9.2,0.0,0.0,5.933333333333334,7.145736434108527,6.539534883720931,1410880.0,552295.0,0.0,645
2020-12-12,494.1333333333333,-2.2,5.8,1.8,8.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,6.471428571428572,7.180612244897959,6.826020408163266,2710263.0,1040679.0,0.0,980
2020-12-13,493.1333333333333,1.2,5.1,3.2,3.8999999999999995,14.8,0.0,10.4,0.0,10.4,0.0,2.0,6.25925925925926,7.137037037037037,6.698148148148149,607670.0,338528.0,0.0,270
2020-12-14,493.1333333333333,4.7,7.8,6.3,3.0999999999999996,11.7,0.0,1.5,0.0,1.5,0.0,0.0,8.269798657718122,9.302013422818792,8.785906040268458,1692704.0,632571.0,0.0,745
2020-12-15,492.1333333333333,5.7,9.3,7.5,3.6000000000000005,10.5,0.0,7.4,0.0,7.4,0.0,23.0,8.995907230559345,10.100954979536152,9.548431105047747,1596927.33,635822.0,0.0,733
2020-12-16,492.1333333333333,7.0,9.2,8.1,2.1999999999999993,9.9,0.0,7.6,0.0,7.6,0.0,11.0,9.359511343804538,10.50087260034904,9.930191972076788,1255632.33,512166.0,0.0,573
2020-12-17,491.1333333333333,5.6,8.9,7.3,3.3000000000000007,10.7,0.0,9.1,0.0,9.1,0.0,8.0,8.847191011235955,10.030337078651684,9.43876404494382,2098147.0,999631.0,0.0,890
2020-12-18,491.1333333333333,6.0,9.0,7.5,3.0,10.5,0.0,19.7,0.0,19.7,0.0,34.0,8.704268292682928,9.871951219512194,9.288109756097562,742627.67,237677.0,0.0,328
2020-12-19,491.1333333333333,4.3,8.4,6.4,4.1000000000000005,11.6,0.0,19.6,0.0,19.6,0.0,28.0,8.66951566951567,9.626780626780628,9.148148148148149,864161.67,356488.0,0.0,351
2020-12-20,491.1333333333333,4.6,9.9,7.3,5.300000000000001,10.7,0.0,0.0,0.0,0.0,0.0,23.0,9.789115646258503,10.597278911564626,10.193197278911565,1913108.0,677296.0,0.0,735
2020-12-21,491.1333333333333,2.2,6.3,4.3,4.1,13.7,0.0,31.8,0.0,31.8,0.0,8.0,5.199300699300699,6.346153846153846,5.7727272727272725,677098.33,330975.0,0.0,286
2020-12-22,491.1333333333333,-1.6,5.8,2.1,7.4,15.9,0.0,0.0,0.0,0.0,0.0,0.0,5.806315789473684,6.7,6.253157894736843,2248363.66,1138092.0,0.0,950
2020-12-23,491.1333333333333,-2.3,5.9,1.8,8.2,16.2,0.0,0.0,0.0,0.0,0.0,0.0,5.7958167330677295,6.693227091633466,6.2445219123505975,2329475.0,1965112.0,0.0,1004
2020-12-24,491.1333333333333,-3.7,3.8,0.1,7.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,5.778205128205128,6.711538461538462,6.244871794871795,1857406.67,979601.0,0.0,780
2020-12-25,491.1333333333333,-0.2,7.6,3.7,7.8,14.3,0.0,8.1,0.0,8.1,0.0,1.0,8.8,9.624561403508771,9.212280701754386,815985.33,440453.0,0.0,285
2020-12-26,492.1333333333333,4.8,8.2,6.5,3.3999999999999995,11.5,0.0,3.7,0.0,3.7,0.0,19.0,8.445876288659793,9.512886597938143,8.97938144329897,1015496.0,337728.0,0.0,388
2020-12-27,493.1333333333333,3.8,6.6,5.2,2.8,12.8,0.0,6.4,0.0,6.4,0.0,0.0,8.2578125,9.1484375,8.703125,916824.0,333407.0,0.0,384
2020-12-28,493.1333333333333,3.9,6.7,5.3,2.8000000000000003,12.7,0.0,0.8,0.0,0.8,0.0,8.0,8.35538005923001,9.041461006910168,8.698420533070088,2868917.0,1453622.0,0.0,1013
2020-12-29,494.1333333333333,2.4,5.6,4.0,3.1999999999999997,14.0,0.0,8.2,0.0,8.2,0.0,1.0,6.583783783783784,7.372972972972973,6.978378378378379,1421315.0,662934.0,0.0,555
2020-12-30,495.1333333333333,3.4,6.1,4.8,2.6999999999999997,13.2,0.0,31.6,0.0,31.6,0.0,17.0,7.109215017064846,8.112627986348123,7.610921501706485,630219.0,197434.0,0.0,293
2020-12-31,496.1333333333333,5.4,7.6,6.5,2.1999999999999993,11.5,0.0,6.8,0.0,6.8,0.0,2.0,8.924746743849493,9.726483357452969,9.32561505065123,1808030.0,807002.0,0.0,691
2021-01-01,497.1333333333333,6.9,10.1,8.5,3.1999999999999993,9.5,0.0,17.6,0.0,17.6,0.0,14.0,10.125925925925928,10.948148148148148,10.537037037037038,687635.0,297941.0,0.0,270
2021-01-02,498.1333333333333,6.9,8.8,7.9,1.9000000000000004,10.1,0.0,12.7,0.0,12.7,0.0,28.0,9.544303797468354,10.632911392405065,10.08860759493671,566410.0,188804.0,0.0,237
2021-01-03,499.1333333333333,2.3,9.3,5.8,7.000000000000001,12.2,0.0,6.4,0.0,6.4,0.0,10.0,9.740498034076015,10.589777195281782,10.165137614678898,2328476.0,817375.0,0.0,763
2021-01-04,501.1333333333333,3.8,7.7,5.8,3.9000000000000004,12.2,0.0,18.1,0.0,18.1,0.0,17.0,9.071047957371226,10.188277087033748,9.629662522202487,1349803.67,524975.0,0.0,563
2021-01-05,502.1333333333333,2.8,7.6,5.2,4.8,12.8,0.0,29.5,0.0,29.5,0.0,32.0,7.58457711442786,8.955223880597014,8.269900497512438,912338.0,286140.0,0.0,402
2021-01-06,503.1333333333333,3.5,9.9,6.7,6.4,11.3,0.0,0.2,0.0,0.2,0.0,23.0,10.134462151394422,10.991035856573705,10.562749003984063,2653948.67,1126212.0,0.0,1004
2021-01-07,505.1333333333333,2.1,9.1,5.6,7.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,9.360377358490569,10.369811320754716,9.865094339622642,2681883.0,1078691.0,0.0,1060
2021-01-08,507.1333333333333,1.0,7.6,4.3,6.6,13.7,0.0,9.3,0.0,9.3,0.0,8.0,7.958637469586375,8.969586374695863,8.464111922141118,1982153.0,916191.0,0.0,822
2021-01-09,508.1333333333333,-0.8,7.2,3.2,8.0,14.8,0.0,0.0,0.0,0.0,0.0,10.0,7.727737973387923,8.572159672466736,8.149948822927328,3056924.67,1164106.0,0.0,977
2021-01-10,510.1333333333333,5.3,8.4,6.9,3.1000000000000005,11.1,0.0,4.4,0.0,4.4,0.0,2.0,8.78048780487805,9.773835920177383,9.277161862527716,1180037.0,417473.0,0.0,451
2021-01-11,512.1333333333333,7.8,10.1,9.0,2.3,9.0,0.0,15.2,0.0,15.2,0.0,15.0,10.593846153846156,11.56,11.076923076923078,1406360.0,463574.0,0.0,650
2021-01-12,514.1333333333333,7.5,11.9,9.7,4.4,8.3,0.0,22.1,0.0,22.1,0.0,19.0,11.248076923076924,12.26923076923077,11.758653846153848,1213928.0,530933.0,0.0,520
2021-01-13,516.1333333333333,3.5,12.0,7.8,8.5,10.2,0.0,3.9,0.0,3.9,0.0,60.0,10.309782608695652,11.043478260869565,10.67663043478261,3385077.67,1646637.0,0.0,1288
2021-01-14,518.1333333333333,1.3,8.6,5.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.689311594202898,10.73822463768116,10.21376811594203,2557408.0,1589493.0,0.0,1104
2021-01-15,520.1333333333333,4.4,10.6,7.5,6.199999999999999,10.5,0.0,2.1,0.0,2.1,0.0,14.0,10.911843276936777,11.646482635796971,11.279162956366875,2922992.0,1416094.0,0.0,1123
2021-01-16,523.1333333333333,3.5,7.3,5.4,3.8,12.6,0.0,2.5,0.0,2.5,0.0,0.0,9.609724047306177,10.390275952693823,10.0,2215511.0,1045400.0,0.0,761
2021-01-17,525.1333333333333,3.5,8.1,5.8,4.6,12.2,0.0,0.7,0.0,0.7,0.0,0.0,9.5225,10.0625,9.7925,2301085.0,981274.0,0.0,800
2021-01-18,527.1333333333333,0.4,7.6,4.0,7.199999999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177996422182469,9.110017889087656,8.644007155635062,2870201.33,1223127.0,0.0,1118
2021-01-19,530.1333333333333,0.9,6.8,3.9,5.8999999999999995,14.1,0.0,0.0,0.0,0.0,0.0,0.0,8.657754010695188,9.640819964349376,9.14928698752228,2738938.67,1338264.0,0.0,1122
2021-01-20,532.1333333333333,2.9,7.3,5.1,4.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,8.819556451612904,9.814516129032258,9.31703629032258,2160527.0,801542.0,0.0,992
2021-01-21,535.1333333333333,0.1,7.6,3.9,7.5,14.1,0.0,0.5,0.0,0.5,0.0,2.0,9.11658031088083,10.03713298791019,9.57685664939551,2736507.33,1238200.0,0.0,1158
2021-01-22,537.1333333333333,-2.6,5.5,1.5,8.1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,6.444824636441403,7.293413173652695,6.869118905047049,2927624.33,1711396.0,0.0,1169
2021-01-23,540.15,-4.5,4.5,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2855855855855856,6.735135135135135,6.510360360360361,3280200.66,1402502.0,0.0,1110
2021-01-24,543.15,1.5,3.1,2.3,1.6,15.7,0.0,9.0,0.0,9.0,0.0,0.0,5.017167381974249,6.07725321888412,5.547210300429185,510984.0,394535.0,0.0,233
2021-01-25,545.15,1.2,5.1,3.2,3.8999999999999995,14.8,0.0,10.7,0.0,10.7,0.0,1.0,5.419889502762431,6.513812154696133,5.966850828729282,1181044.0,463067.0,0.0,543
2021-01-26,548.15,1.4,7.4,4.4,6.0,13.6,0.0,0.0,0.0,0.0,0.0,19.0,7.585026737967914,8.585026737967915,8.085026737967915,2236396.0,875096.0,0.0,935
