,Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips,adj_num_trips,trend
386,2018-01-22,537.1333333333333,4.1,8.4,6.3,4.300000000000001,11.7,0.0,3.4,0.0,3.4,0.0,10.0,9.043795620437956,10.033759124087592,9.538777372262777,2680733.0,1156909.0,0.0,1096,-772.1522229437492,1868.1522229437492
387,2018-01-23,539.1333333333333,3.8,6.6,5.2,2.8,12.8,0.0,10.6,0.0,10.6,0.0,23.0,7.45703125,8.890625,8.173828125,1072368.67,523937.0,0.0,512,-1356.5846292134959,1868.5846292134959
388,2018-01-24,542.15,5.3,9.3,7.3,4.000000000000001,10.7,0.0,13.2,0.0,13.2,0.0,8.0,8.900775193798449,10.165891472868218,9.533333333333331,1444015.0,778771.0,0.0,645,-1224.0170354832428,1869.0170354832428
389,2018-01-25,545.15,1.7,6.9,4.3,5.2,13.7,0.0,11.0,0.0,11.0,0.0,6.0,6.124818577648767,7.622641509433962,6.873730043541364,1486033.33,511664.0,0.0,689,-1180.4494417529895,1869.4494417529895
390,2018-01-26,548.15,1.7,6.6,4.2,4.9,13.8,0.0,3.8,0.0,3.8,0.0,2.0,7.573678290213723,8.568053993250844,8.070866141732283,2064930.33,778968.0,0.0,889,-980.8818480227364,1869.8818480227364
391,2018-01-27,550.15,3.0,5.5,4.3,2.5,13.7,0.0,16.2,0.0,16.2,0.0,32.0,7.0212765957446805,8.245862884160756,7.633569739952718,995480.0,557732.0,0.0,423,-1447.3142542924834,1870.3142542924834
392,2018-01-28,553.15,3.8,9.1,6.5,5.3,11.5,0.0,15.0,0.0,15.0,0.0,4.0,8.283333333333333,9.616666666666667,8.95,445100.0,157877.0,0.0,180,-1690.7466605622303,1870.7466605622303
393,2018-01-29,556.15,4.5,10.2,7.4,5.699999999999999,10.6,0.0,35.2,0.0,35.2,0.0,21.0,10.417748917748918,11.755411255411255,11.086580086580089,1079438.67,449838.0,0.0,462,-1409.179066831977,1871.179066831977
394,2018-01-30,559.15,3.0,7.6,5.3,4.6,12.7,0.0,1.6,0.0,1.6,0.0,10.0,7.9504761904761905,9.235238095238095,8.592857142857143,2472584.0,1207500.0,0.0,1050,-821.611473101724,1871.611473101724
395,2018-01-31,562.15,0.2,6.2,3.2,6.0,14.8,0.0,7.4,0.0,7.4,0.0,0.0,5.67524115755627,7.07556270096463,6.37540192926045,1292066.32,501659.0,0.0,622,-1250.0438793714707,1872.0438793714707
396,2018-02-01,565.15,3.5,6.3,4.9,2.8,13.1,0.0,11.2,0.0,11.2,0.0,0.0,6.846303501945525,8.101167315175097,7.4737354085603105,1049448.0,351452.0,0.0,514,-1358.4762856412176,1872.4762856412176
397,2018-02-02,568.15,5.0,10.2,7.6,5.199999999999999,10.4,0.0,11.6,0.0,11.6,0.0,0.0,9.94335260115607,11.046242774566474,10.494797687861272,2134281.0,1305405.0,0.0,865,-1007.9086919109645,1872.9086919109645
398,2018-02-03,571.15,6.8,9.2,8.0,2.3999999999999995,10.0,0.0,5.0,0.0,5.0,0.0,0.0,11.176470588235292,11.990512333965844,11.583491461100568,1439697.34,743299.0,0.0,527,-1346.3410981807112,1873.3410981807112
399,2018-02-04,575.15,7.3,12.4,9.9,5.1000000000000005,8.1,0.0,10.4,0.0,10.4,0.0,2.0,12.238304093567251,13.051169590643276,12.644736842105264,1860594.33,896006.0,0.0,684,-1189.7735044504582,1873.7735044504582
400,2018-02-05,578.15,4.7,9.0,6.9,4.3,11.1,0.0,0.6,0.0,0.6,0.0,12.0,9.798029556650246,11.003940886699509,10.400985221674876,2288155.01,999103.0,0.0,1015,-859.2059107202049,1874.2059107202049
401,2018-02-06,581.15,4.4,8.5,6.5,4.1,11.5,0.0,1.4,0.0,1.4,0.0,0.0,9.168642951251648,10.487483530961793,9.82806324110672,1726985.0,669216.0,0.0,759,-1115.6383169899518,1874.6383169899518
402,2018-02-07,584.15,7.3,9.2,8.3,1.9,9.7,0.0,2.0,0.0,2.0,0.0,0.0,9.844890510948906,11.217153284671532,10.53102189781022,1070485.34,504820.0,0.0,548,-1327.0707232596988,1875.0707232596988
403,2018-02-08,588.15,5.7,9.9,7.8,4.2,10.2,0.0,0.0,0.0,0.0,0.0,30.0,10.783758262511803,11.92162417374882,11.35269121813031,2405865.67,1167930.0,0.0,1059,-816.5031295294455,1875.5031295294455
404,2018-02-09,591.15,2.8,6.7,4.8,3.9,13.2,0.0,0.2,0.0,0.2,0.0,6.0,7.5509977827051,8.660753880266075,8.105875831485587,2114125.66,819530.0,0.0,902,-973.9355357991924,1875.9355357991924
405,2018-02-10,594.15,-1.8,5.2,1.7,7.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,7.310749774164408,7.673893405600722,7.492321589882565,3397556.65,1529242.0,0.0,1107,-769.3679420689393,1876.3679420689393
406,2018-02-11,598.15,1.0,6.6,3.8,5.6,14.2,0.0,0.0,0.0,0.0,0.0,4.0,9.153696498054474,9.359922178988327,9.2568093385214,3331854.66,1597242.0,0.0,1028,-848.800348338686,1876.800348338686
407,2018-02-12,601.1666666666666,-3.1,4.3,0.6,7.4,17.4,0.0,0.0,0.0,0.0,0.0,8.0,8.067067067067066,8.047047047047046,8.057057057057056,2967357.0,1565829.0,0.0,999,-878.232754608433,1877.232754608433
408,2018-02-13,604.1666666666666,-2.4,5.9,1.8,8.3,16.2,0.0,0.4,0.2,0.6,0.0,4.0,6.406639004149378,7.599585062240663,7.00311203319502,2043844.33,873926.0,0.0,964,-913.6651608781799,1877.66516087818
409,2018-02-14,608.1666666666666,0.4,6.4,3.4,6.0,14.6,0.0,6.2,0.0,6.2,1.0,6.0,7.094874591057797,8.074154852780808,7.5845147219193025,2058403.0,887314.0,0.0,917,-961.0975671479266,1878.0975671479266
410,2018-02-15,611.1666666666666,-1.2,5.3,2.1,6.5,15.9,0.0,0.0,0.0,0.0,0.0,0.0,6.31696014828545,7.512511584800741,6.914735866543095,2528464.66,1138328.0,0.0,1079,-799.5299734176735,1878.5299734176735
411,2018-02-16,615.1666666666666,2.9,8.5,5.7,5.6,12.3,0.0,5.2,0.0,5.2,0.0,4.0,8.496497373029772,9.290718038528896,8.893607705779335,3485459.33,1397378.0,0.0,1142,-736.9623796874203,1878.9623796874203
412,2018-02-17,618.1666666666666,1.6,8.8,5.2,7.200000000000001,12.8,0.0,18.0,1.0,19.0,0.0,21.0,8.133663366336634,8.963696369636963,8.548679867986799,1553516.0,695052.0,0.0,606,-1273.3947859571672,1879.3947859571672
413,2018-02-18,622.1666666666666,-2.9,4.9,1.0,7.800000000000001,17.0,0.0,3.6,5.0,10.6,4.0,25.0,5.327613104524181,5.316692667706708,5.322152886115445,1717393.33,856089.0,0.0,641,-1238.8271922269141,1879.8271922269141
414,2018-02-19,625.1666666666666,-6.5,0.6,-3.0,7.1,21.0,0.0,0.0,0.0,0.0,2.0,0.0,2.989690721649485,3.647422680412371,3.318556701030928,2126645.67,946307.0,0.0,970,-910.2595984966608,1880.2595984966608
415,2018-02-20,629.1666666666666,-4.3,2.2,-1.1,6.5,19.1,0.0,0.0,0.0,0.0,2.0,0.0,3.830225711481845,4.678115799803729,4.254170755642787,2180397.0,1186204.0,0.0,1019,-861.6920047664078,1880.6920047664078
416,2018-02-21,632.1666666666666,-5.6,-1.1,-3.4,4.5,21.4,0.0,-1.4,2.4,1.0,1.0,0.0,0.8449612403100775,1.9953488372093025,1.42015503875969,1197318.0,516333.0,0.0,645,-1236.1244110361547,1881.1244110361547
417,2018-02-22,636.1666666666666,-7.5,2.2,-2.7,9.7,20.7,0.0,0.0,0.0,0.0,3.0,-1.0,4.925970873786408,5.189320388349515,5.057645631067961,2030460.0,1154441.0,0.0,824,-1057.5568173059014,1881.5568173059014
418,2018-02-23,639.1666666666666,-3.7,-0.1,-1.9,3.6,19.9,0.0,0.0,11.0,4.4,1.0,6.0,1.5179856115107917,2.5035971223021583,2.010791366906475,514594.67,224801.0,0.0,278,-1603.9892235756483,1881.9892235756483
419,2018-02-24,643.1666666666666,-1.5,3.7,1.1,5.2,16.9,0.0,0.0,6.2,4.4,15.0,6.0,7.547337278106509,6.985207100591716,7.266272189349113,816240.0,430819.0,0.0,338,-1544.4216298453953,1882.4216298453953
420,2018-02-25,646.1666666666666,2.1,6.5,4.3,4.4,13.7,0.0,0.0,0.0,0.0,11.0,17.0,8.738351254480287,9.109318996415771,8.92383512544803,1368799.33,558740.0,0.0,558,-1324.854036115142,1882.854036115142
421,2018-02-26,650.1666666666666,-3.0,6.2,1.6,9.2,16.4,0.0,0.0,0.0,0.0,1.0,-1.0,6.285219399538106,7.244803695150115,6.765011547344111,1889429.33,1212713.0,0.0,866,-1017.2864423848889,1883.286442384889
422,2018-02-27,653.1666666666666,2.4,7.6,5.0,5.199999999999999,13.0,0.0,0.2,0.0,0.2,0.0,12.0,7.41036717062635,8.383369330453563,7.896868250539956,2155709.67,1071515.0,0.0,926,-957.7188486546356,1883.7188486546356
423,2018-02-28,657.1666666666666,2.6,5.4,4.0,2.8000000000000003,14.0,0.0,11.8,0.0,11.8,0.0,15.0,6.043388429752066,7.450413223140496,6.74690082644628,1070273.0,456793.0,0.0,484,-1400.1512549243826,1884.1512549243826
424,2018-03-01,661.1833333333333,1.1,9.8,5.5,8.700000000000001,12.5,0.0,2.0,0.0,2.0,0.0,17.0,9.472,10.379555555555555,9.925777777777778,2702710.0,1287662.0,0.0,1125,-759.5836611941295,1884.5836611941295
425,2018-03-02,664.1833333333333,-0.5,5.1,2.3,5.6,15.7,0.0,6.8,0.0,6.8,0.0,0.0,6.210896309314587,7.444639718804921,6.827768014059754,1211318.0,560917.0,0.0,569,-1316.0160674638762,1885.0160674638762
426,2018-03-03,668.1833333333333,1.5,7.4,4.5,5.9,13.5,0.0,2.6,0.0,2.6,0.0,0.0,10.405846947549442,10.5597592433362,10.482803095442822,3793914.0,1624812.0,0.0,1163,-722.4484737336231,1885.4484737336231
427,2018-03-04,672.1833333333333,0.3,7.7,4.0,7.4,14.0,0.0,0.2,0.0,0.2,0.0,-1.0,8.235668789808917,8.960191082802547,8.597929936305732,1618256.0,799440.0,0.0,628,-1257.88088000337,1885.88088000337
428,2018-03-05,675.1833333333333,1.1,7.2,4.2,6.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,8.451499118165785,9.507936507936508,8.979717813051145,2620901.67,1244944.0,0.0,1134,-752.3132862731168,1886.3132862731168
429,2018-03-06,679.1833333333333,0.7,8.4,4.6,7.7,13.4,0.0,0.0,0.0,0.0,0.0,0.0,9.55591054313099,10.369808306709263,9.962859424920126,3096982.0,1283182.0,0.0,1252,-634.7456925428637,1886.7456925428637
430,2018-03-07,683.1833333333333,-1.7,6.9,2.6,8.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0,8.69430894308943,9.695934959349591,9.19512195121951,2920390.0,1442741.0,0.0,1230,-657.1780988126106,1887.1780988126106
431,2018-03-08,686.1833333333333,4.2,8.1,6.2,3.9,11.8,0.0,16.8,0.0,16.8,0.0,0.0,7.976905311778291,9.434180138568127,8.70554272517321,862647.33,951900.0,0.0,433,-1454.6105050823573,1887.6105050823573
432,2018-03-09,690.1833333333333,4.0,8.5,6.3,4.5,11.7,0.0,0.2,0.0,0.2,0.0,30.0,10.629322268326415,11.104426002766251,10.866874135546333,3947888.0,2066687.0,0.0,1446,-442.0429113521043,1888.0429113521043
433,2018-03-10,693.1833333333333,-1.2,8.1,3.5,9.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,12.413095238095238,12.338690476190475,12.375892857142857,5183622.33,2717156.0,0.0,1680,-208.475317621851,1888.475317621851
434,2018-03-11,697.1833333333333,-0.5,10.2,4.9,10.7,13.1,0.0,0.0,0.0,0.0,0.0,0.0,14.559399477806789,14.178198433420366,14.368798955613578,5255113.33,2595215.0,0.0,1532,-356.9077238915979,1888.907723891598
435,2018-03-12,701.1833333333333,1.6,12.3,7.0,10.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.087507543753771,15.56547978273989,15.326493663246833,4852804.33,2313958.0,0.0,1657,-232.34013016134486,1889.3401301613449
436,2018-03-13,704.1833333333333,4.0,11.3,7.7,7.300000000000001,10.3,0.0,9.2,0.0,9.2,0.0,0.0,11.479913137893591,12.678610206297504,12.079261672095548,2091236.0,1058447.0,0.0,921,-968.7725364310916,1889.7725364310916
437,2018-03-14,708.1833333333333,5.8,11.7,8.8,5.9,9.2,0.0,1.2,0.0,1.2,0.0,6.0,11.407369498464687,12.413510747185262,11.910440122824976,2208800.67,823784.0,0.0,977,-913.2049427008385,1890.2049427008385
438,2018-03-15,712.1833333333333,0.7,10.0,5.4,9.3,12.6,0.0,0.0,0.0,0.0,0.0,4.0,11.744509516837482,12.353587115666178,12.049048316251833,3544076.67,1669232.0,0.0,1366,-524.6373489705854,1890.6373489705854
439,2018-03-16,715.1833333333333,0.7,10.3,5.5,9.6,12.5,0.0,0.0,0.0,0.0,0.0,2.0,12.989769820971867,13.608695652173912,13.29923273657289,4532659.67,2649121.0,0.0,1564,-327.06975524033214,1891.0697552403321
440,2018-03-17,719.1833333333333,0.6,11.5,6.1,10.9,11.9,0.0,0.0,0.0,0.0,0.0,2.0,14.679626749611195,14.421980300673924,14.55080352514256,6154497.0,3066306.0,0.0,1929,37.49783848992092,1891.502161510079
441,2018-03-18,723.2,2.3,10.0,6.2,7.7,11.8,0.0,0.6,0.0,0.6,0.0,0.0,11.125,11.81418918918919,11.469594594594597,2438395.33,1139625.0,0.0,888,-1003.934567779826,1891.934567779826
442,2018-03-19,726.2,2.9,10.3,6.6,7.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,12.044529262086511,12.744910941475826,12.394720101781168,4111188.67,2277727.0,0.0,1572,-320.3669740495727,1892.3669740495727
443,2018-03-20,730.2,4.6,10.5,7.6,5.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,11.33767172812726,12.23355025307303,11.785610990600144,3411984.66,1344952.0,0.0,1383,-509.79938031931965,1892.7993803193197
444,2018-03-21,734.2,1.1,11.6,6.4,10.5,11.6,0.0,0.8,0.0,0.8,0.0,0.0,13.055079559363524,13.589963280293755,13.32252141982864,4423837.0,1969847.0,0.0,1634,-259.23178658906636,1893.2317865890664
445,2018-03-22,738.2,3.2,8.9,6.1,5.7,11.9,0.0,23.6,0.0,23.6,0.0,10.0,8.145867098865478,9.377633711507292,8.761750405186385,1352414.0,629990.0,0.0,617,-1276.6641928588133,1893.6641928588133
446,2018-03-23,741.2,3.0,8.4,5.7,5.4,12.3,0.0,0.2,0.0,0.2,0.0,28.0,9.308225108225107,10.39047619047619,9.849350649350647,2630626.0,1518153.0,0.0,1155,-739.0965991285602,1894.0965991285602
447,2018-03-24,745.2,2.8,8.3,5.6,5.500000000000001,12.4,0.0,5.4,0.0,5.4,0.0,1.0,8.316919191919192,9.13510101010101,8.7260101010101,2177097.0,943216.0,0.0,792,-1102.529005398307,1894.529005398307
448,2018-03-25,749.2,0.5,9.4,5.0,8.9,13.0,0.0,0.2,0.0,0.2,0.0,2.0,10.46751968503937,10.94783464566929,10.70767716535433,3103234.0,1820322.0,0.0,1016,-878.9614116680539,1894.9614116680539
449,2018-03-26,752.2,5.0,8.2,6.6,3.2,11.4,0.0,26.6,0.0,26.6,0.0,8.0,7.694078947368421,9.11842105263158,8.40625,611450.0,372130.0,0.0,304,-1591.3938179378008,1895.3938179378008
450,2018-03-27,756.2,7.5,13.3,10.4,5.800000000000001,7.6,0.0,8.8,0.0,8.8,0.0,15.0,14.888975155279503,15.149068322981366,15.019021739130434,3510529.01,1681964.0,0.0,1288,-607.8262242075475,1895.8262242075475
451,2018-03-28,759.2,6.4,9.8,8.1,3.4000000000000004,9.9,0.0,0.0,0.0,0.0,0.0,13.0,12.535093367675469,13.191886670959434,12.863490019317451,4511815.0,2144593.0,0.0,1553,-343.25863047729445,1896.2586304772944
452,2018-03-29,763.2,6.1,8.4,7.3,2.3000000000000007,10.7,0.0,5.8,0.0,5.8,0.0,0.0,8.882260596546312,10.086342229199373,9.484301412872842,1267870.0,604218.0,0.0,637,-1259.6910367470414,1896.6910367470414
453,2018-03-30,767.2,7.1,13.2,10.2,6.1,7.8,0.0,0.8,0.0,0.8,0.0,8.0,15.77125,15.505625,15.6384375,5621571.33,2606084.0,0.0,1600,-297.1234430167881,1897.123443016788
454,2018-03-31,770.2,2.2,10.9,6.6,8.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,14.949800342270391,14.690815744438106,14.820308043354247,5922467.0,2862537.0,0.0,1753,-144.55584928653502,1897.555849286535
455,2018-04-01,774.2,4.5,9.1,6.8,4.6,11.2,0.0,0.4,0.0,0.4,0.0,23.0,12.049683830171634,12.050587172538393,12.050135501355014,3438221.0,1569981.0,0.0,1107,-790.9882555562817,1897.9882555562817
456,2018-04-02,778.2,-0.2,9.9,4.9,10.1,13.1,0.0,0.0,0.0,0.0,0.0,19.0,12.45018450184502,12.715129151291514,12.582656826568268,3923960.67,1786094.0,0.0,1355,-543.4206618260287,1898.4206618260287
457,2018-04-03,781.2166666666667,4.7,9.1,6.9,4.4,11.1,0.0,0.0,0.0,0.0,0.0,13.0,9.893491124260356,10.947590870667794,10.420540997464077,2857889.0,1726710.0,0.0,1183,-715.8530680957756,1898.8530680957756
458,2018-04-04,785.2166666666667,4.2,9.0,6.6,4.8,11.4,0.0,6.4,0.0,6.4,0.0,0.0,10.089073634204276,11.165083135391924,10.6270783847981,1926587.0,849380.0,0.0,842,-1057.2854743655223,1899.2854743655223
459,2018-04-05,789.2166666666667,6.2,10.1,8.2,3.9,9.8,0.0,24.0,0.0,24.0,0.0,-1.0,10.107865168539323,11.530337078651684,10.819101123595503,973566.0,341685.0,0.0,445,-1454.7178806352692,1899.7178806352692
460,2018-04-06,792.2166666666667,8.1,15.3,11.7,7.200000000000001,6.3,0.0,2.0,0.0,2.0,0.0,0.0,15.188,15.930666666666667,15.559333333333337,4361885.33,2588800.0,0.0,1500,-400.15028690501595,1900.150286905016
461,2018-04-07,796.2166666666667,7.7,13.7,10.7,5.999999999999999,7.3,0.0,25.6,0.0,25.6,0.0,38.0,13.426403641881638,14.327769347496206,13.87708649468892,1731857.0,838885.0,0.0,659,-1241.5826931747629,1900.5826931747629
462,2018-04-08,799.2166666666667,7.9,12.2,10.1,4.299999999999999,7.9,0.0,4.4,0.0,4.4,0.0,23.0,13.325428194993412,14.07246376811594,13.698945981554676,2228830.0,958265.0,0.0,759,-1142.0150994445098,1901.0150994445098
463,2018-04-09,803.2166666666667,7.6,12.8,10.2,5.200000000000001,7.8,0.0,0.4,0.0,0.4,0.0,8.0,14.26592022393282,14.942617214835549,14.604268719384184,3852080.0,1721457.0,0.0,1429,-472.44750571425675,1901.4475057142567
464,2018-04-10,806.2166666666667,5.0,13.8,9.4,8.8,8.6,0.0,3.8,0.0,3.8,0.0,25.0,16.36783216783217,16.92167832167832,16.644755244755245,3869075.0,1736903.0,0.0,1430,-471.87991198400346,1901.8799119840035
465,2018-04-11,810.2166666666667,5.4,10.6,8.0,5.199999999999999,10.0,0.0,10.4,0.0,10.4,0.0,25.0,10.670295489891137,12.146189735614309,11.408242612752725,1344318.0,479463.0,0.0,643,-1259.3123182537504,1902.3123182537504
466,2018-04-12,814.2166666666667,3.8,11.5,7.7,7.7,10.3,0.0,0.6,0.0,0.6,0.0,13.0,14.091358024691358,14.616666666666667,14.354012345679012,4469289.0,2108069.0,0.0,1620,-282.7447245234971,1902.744724523497
467,2018-04-13,817.2166666666667,6.3,10.2,8.3,3.9,9.7,0.0,20.2,0.0,20.2,0.0,15.0,9.572033898305085,10.995762711864408,10.283898305084747,1023474.67,351666.0,0.0,472,-1431.177130793244,1903.177130793244
468,2018-04-14,821.2166666666667,5.5,12.5,9.0,7.0,9.0,0.0,0.6,0.0,0.6,0.0,2.0,14.271943573667713,14.718652037617554,14.495297805642632,3550929.0,2067946.0,0.0,1276,-627.609537062991,1903.609537062991
469,2018-04-15,824.2166666666667,6.1,10.1,8.1,4.0,9.9,0.0,2.6,0.0,2.6,0.0,15.0,13.671311475409835,13.895901639344263,13.783606557377048,3484869.0,1879827.0,0.0,1220,-684.0419433327377,1904.0419433327377
470,2018-04-16,828.2166666666667,6.9,9.0,8.0,2.1,10.0,0.0,16.4,0.0,16.4,0.0,12.0,8.935897435897436,10.22051282051282,9.578205128205129,761754.67,262335.0,0.0,390,-1514.4743496024846,1904.4743496024846
471,2018-04-17,831.2166666666667,6.0,12.4,9.2,6.4,8.8,0.0,2.2,0.0,2.2,0.0,13.0,13.426546391752575,14.149484536082474,13.788015463917525,3931815.0,1850483.0,0.0,1552,-352.9067558722313,1904.9067558722313
472,2018-04-18,835.2166666666667,4.5,11.7,8.1,7.199999999999999,9.9,0.0,0.0,0.0,0.0,0.0,-1.0,13.789341692789968,14.499059561128526,14.144200626959249,4230030.67,1744936.0,0.0,1595,-310.33916214197825,1905.3391621419782
473,2018-04-19,838.2166666666667,1.5,12.9,7.2,11.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,15.560309278350516,15.966494845360824,15.76340206185567,5401609.67,2994300.0,0.0,1940,34.228431588274816,1905.7715684117252
474,2018-04-20,842.2333333333333,7.6,13.9,10.8,6.300000000000001,7.2,0.0,3.8,0.0,3.8,0.0,2.0,15.054396423248882,15.63263785394933,15.343517138599106,3694342.0,1946341.0,0.0,1342,-564.2039746814719,1906.203974681472
475,2018-04-21,845.2333333333333,7.3,13.1,10.2,5.8,7.8,0.0,1.6,0.0,1.6,0.0,15.0,17.467188179052584,17.142112125162974,17.30465015210778,7406340.34,3905216.0,0.0,2301,394.3636190487812,1906.6363809512188
476,2018-04-22,848.2333333333333,2.5,12.9,7.7,10.4,10.3,0.0,0.0,0.0,0.0,0.0,4.0,17.033550792171482,16.731127679403542,16.882339235787512,6891047.67,3287969.0,0.0,2146,238.93121277903424,1907.0687872209658
477,2018-04-23,852.2333333333333,3.5,15.5,9.5,12.0,8.5,0.0,0.0,0.0,0.0,0.0,2.0,18.5131275909719,18.69553201289728,18.60432980193459,6247050.67,2895330.0,0.0,2171,263.49880650928753,1907.5011934907125
478,2018-04-24,855.2333333333333,3.9,15.5,9.7,11.6,8.3,0.0,0.0,0.0,0.0,0.0,2.0,19.409387222946545,19.77879182963929,19.59408952629292,6417851.67,3004221.0,0.0,2301,393.0664002395406,1907.9335997604594
479,2018-04-25,859.2333333333333,7.8,16.3,12.1,8.5,5.9,0.0,0.0,0.0,0.0,0.0,6.0,20.78714524207012,21.13647746243739,20.96181135225376,6797187.33,2909392.0,0.0,2396,487.63399396979366,1908.3660060302063
480,2018-04-26,862.2333333333333,5.0,18.1,11.6,13.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,22.49347158218126,22.667818740399387,22.580645161290324,7670669.67,3582958.0,0.0,2604,695.201587700047,1908.798412299953
481,2018-04-27,865.2333333333333,7.5,17.6,12.6,10.1,5.4,0.0,0.0,0.0,0.0,0.0,21.0,20.48537134283571,20.72918229557389,20.6072768192048,8293437.33,4299072.0,0.0,2666,756.7691814303,1909.2308185697
482,2018-04-28,869.2333333333333,9.8,12.6,11.2,2.799999999999999,6.8,0.0,6.0,0.0,6.0,0.0,0.0,12.418738049713191,13.407265774378583,12.913001912045887,1268596.0,861521.0,0.0,523,-1386.6632248394467,1909.6632248394467
483,2018-04-29,872.2333333333333,8.6,13.2,10.9,4.6,7.1,0.0,3.4,0.0,3.4,0.0,-1.0,13.869965477560417,14.50632911392405,14.188147295742231,2301778.0,1262487.0,0.0,869,-1041.0956311091936,1910.0956311091936
484,2018-04-30,875.2333333333333,9.4,14.3,11.9,4.9,6.1,0.0,0.0,0.0,0.0,0.0,-1.0,16.078604893284748,16.68558042686101,16.38209266007288,5009720.33,1943388.0,0.0,1921,10.471962621059447,1910.5280373789406
485,2018-05-01,878.2333333333333,7.2,14.1,10.7,6.9,7.3,0.0,0.0,0.0,0.0,0.0,2.0,17.715694682675814,18.2311320754717,17.973413379073754,6390653.33,2726546.0,0.0,2332,421.03955635131274,1910.9604436486873
486,2018-05-02,881.2333333333333,7.1,16.2,11.7,9.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,19.11607499002792,19.461108895093737,19.288591942560828,7185309.0,3127590.0,0.0,2507,595.6071500815658,1911.3928499184342
487,2018-05-03,885.2333333333333,8.9,21.2,15.1,12.3,2.9,0.0,0.0,0.0,0.0,0.0,2.0,21.90394690883689,22.1791826755152,22.041564792176047,8527880.0,3697291.0,0.0,2863,951.1747438118189,1911.8252561881811
488,2018-05-04,888.2333333333333,9.3,14.9,12.1,5.6,5.9,0.0,0.0,0.0,0.0,0.0,6.0,16.974405850091408,17.704296160877515,17.33935100548446,6246603.66,2854218.0,0.0,2188,275.74233754207216,1912.2576624579278
489,2018-05-05,891.2333333333333,6.1,17.7,11.9,11.6,6.1,0.0,0.0,0.0,0.0,0.0,4.0,21.38087823108066,21.234817813765183,21.307848022422924,11249711.66,5745941.0,0.0,3211,1298.3099312723252,1912.6900687276748
490,2018-05-06,894.2333333333333,11.4,19.4,15.4,7.999999999999998,2.6,0.0,0.4,0.0,0.4,0.0,0.0,24.32272581163613,23.971070395371264,24.14689810350369,10556917.0,6530362.0,0.0,3111,1197.8775250025783,1913.1224749974217
491,2018-05-07,897.2333333333333,11.2,19.7,15.5,8.5,2.5,0.0,0.0,0.0,0.0,0.0,4.0,21.56910569105691,21.90731707317073,21.73821138211382,7305230.0,2912833.0,0.0,2460,546.4451187328316,1913.5548812671684
492,2018-05-08,900.25,7.8,19.2,13.5,11.4,4.5,0.0,0.0,0.0,0.0,0.0,4.0,21.534131736526945,22.08622754491018,21.81017964071856,6735197.67,2890175.0,0.0,2505,591.0127124630847,1913.9872875369153
493,2018-05-09,903.25,11.5,18.8,15.2,7.300000000000001,2.8,0.0,1.0,0.0,1.0,0.0,2.0,19.91843971631205,20.55895390070922,20.238696808510635,6106451.0,2409431.0,0.0,2256,341.58030619333795,1914.419693806662
494,2018-05-10,906.25,9.0,15.2,12.1,6.199999999999999,5.9,0.0,0.0,0.0,0.0,0.0,2.0,18.657231485071733,19.25668863900737,18.95696006203955,7267438.67,3098045.0,0.0,2579,664.147899923591,1914.852100076409
495,2018-05-11,909.25,9.2,16.8,13.0,7.600000000000001,5.0,0.0,0.0,0.0,0.0,0.0,1.0,20.51816239316239,20.77243589743589,20.64529914529914,8580691.01,3917775.0,0.0,2808,892.7154936538441,1915.284506346156
496,2018-05-12,912.25,7.8,18.6,13.2,10.8,4.8,0.0,0.0,0.0,0.0,0.0,8.0,22.93849080532657,22.857958148383005,22.898224476854782,11511193.0,5465215.0,0.0,3154,1238.2830873840974,1915.7169126159026
497,2018-05-13,914.25,13.1,21.1,17.1,8.000000000000002,0.9,0.0,0.0,0.0,0.0,0.0,1.0,26.378890876565293,26.144186046511628,26.26153846153846,10194705.0,4718486.0,0.0,2795,878.8506811143504,1916.1493188856496
498,2018-05-14,917.25,11.0,25.1,18.1,14.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.978815080789943,27.0951526032316,27.03698384201077,8292534.0,3746406.0,0.0,2785,868.4182748446035,1916.5817251553965
499,2018-05-15,920.25,11.3,24.0,17.7,12.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,25.77578626986811,25.888400405816707,25.83209333784241,8603725.0,3788547.0,0.0,2957,1039.9858685748568,1917.0141314251432
500,2018-05-16,923.25,12.6,19.1,15.9,6.500000000000002,2.1,0.0,0.0,0.0,0.0,0.0,10.0,20.693507435618425,21.12259702575263,20.908052230685527,7847536.0,3763509.0,0.0,2757,839.5534623051099,1917.4465376948901
